"Name","Position","Team","Year","Week","RushYds","RushTD","RushAtt","RushAve","RushLong"
"drew brees","QB","NO","2018","10","3","1","2","1.5","2"
"jeff heath","S","DAL","2018","10","3","0","1","3.0","3"
"kyle juszczyk","RB","SF","2018","10","3","0","1","3.0","3"
"jared goff","QB","LAR","2018","10","3","0","3","1.0","4"
"jamaal williams","RB","GB","2018","10","3","0","3","1.0","2"
"wayne gallman","RB","NYG","2018","10","3","0","2","1.5","2"
"alex armah","FB","CAR","2018","10","3","0","2","1.5","3"
"calvin ridley","WR","ATL","2018","10","3","0","1","3.0","3"
"nyheim hines","RB","IND","2018","10","3","0","3","1.0","2"
"brian hoyer","QB","NE","2018","10","2","0","1","2.0","2"
"eric ebron","TE","IND","2018","10","2","1","1","2.0","2"
"derek carr","QB","OAK","2018","10","2","0","2","1.0","3"
"martavis bryant","WR","OAK","2018","10","2","0","1","2.0","2"
"derek watt","FB","LAC","2018","10","2","0","2","1.0","2"
"philip rivers","QB","LAC","2018","10","1","0","1","1.0","1"
"james develin","FB","NE","2018","10","1","1","1","1.0","1"
"curtis samuel","WR","CAR","2018","10","1","0","1","1.0","1"
"nick mullens","QB","SF","2018","10","1","0","2","0.5","2"
"tom brady","QB","NE","2018","10","0","0","1","0.0","0"
"tramon williams","CB","GB","2018","10","0","0","0","-","0"
"alex mack","C","ATL","2018","10","0","0","0","-","0"
"jacquizz rodgers","RB","TB","2018","10","0","0","1","0.0","0"
"nick bellore","FB","DET","2018","10","0","0","1","0.0","0"
"brock osweiler","QB","MIA","2018","10","0","0","1","0.0","0"
"ryan jensen","C","TB","2018","10","0","0","0","-","0"
"mike williams 5","WR","LAC","2018","10","0","0","1","0.0","0"
"adoree jackson","CB","TEN","2018","10","0","0","0","-","0"
"taquan mizzell","RB","CHI","2018","10","0","0","1","0.0","0"
"cj anderson","RB","CAR","2018","10","-1","0","2","-0.5","3"
"josh rosen","QB","ARI","2018","10","-1","0","1","-1.0","-1"
"travis benjamin","WR","LAC","2018","10","-2","0","1","-2.0","-2"
"andrew luck","QB","IND","2018","10","-2","0","5","-0.4","7"
"matt barkley","QB","BUF","2018","10","-2","0","3","-0.7","0"
"teddy bridgewater","QB","NO","2018","10","-3","0","3","-1.0","-1"
"cj prosise","RB","SEA","2018","10","-3","0","1","-3.0","-3"
"chester rogers","WR","IND","2018","10","-4","0","1","-4.0","-4"
"james white","RB","NE","2018","10","-5","0","1","-5.0","-5"
"jj nelson","WR","ARI","2018","10","-10","0","1","-10.0","-10"
