"Name","Position","Team","Year","Week","PassYds","PassTD","PassComp","PassAtt","PassPct","PassYdsPerAtt","PassLong","QBR","Int","Sacks","RushYds","RushTD","RushAtt","RushAve","RushLong","RecYds","RecTD","Rec","Targets","RecAve","RecLong"
"marvin hall","WR","ATL","2018","3","","","","","","","","","","","","","","","","7","0","1","1","7.0","7"
"marvin jones","WR","DET","2018","3","","","","","","","","","","","","","","","","69","1","4","6","17.3","33"
"michael crabtree","WR","BAL","2018","3","","","","","","","","","","","","","","","","61","0","7","10","8.7","19"
"michael gallup","WR","DAL","2018","3","","","","","","","","","","","","","","","","17","0","1","4","17.0","17"
"mike evans","WR","TB","2018","3","","","","","","","","","","","","","","","","137","1","6","11","22.8","51"
"mike thomas 2","WR","NO","2018","3","","","","","","","","","","","","","","","","129","0","10","10","12.9","35"
"mike williams 5","WR","LAC","2018","3","","","","","","","","","","","","","","","","81","2","4","7","20.3","42"
"mohamed sanu","WR","ATL","2018","3","","","","","","","","","","","","","","","","36","1","4","7","9.0","13"
"nelson agholor","WR","PHI","2018","3","","","","","","","","","","","","","","","","24","0","4","5","6.0","10"
"nick boyle","WR","BAL","2018","3","","","","","","","","","","","","","","","","2","0","1","1","2.0","2"
"odell beckham jr","WR","NYG","2018","3","","","","","","","","","","","0","0","1","0.0","0","109","0","9","10","12.1","30"
"paul richardson","WR","WAS","2018","3","","","","","","","","","","","","","","","","46","1","1","2","46.0","46"
"phillip dorsett","WR","NE","2018","3","","","","","","","","","","","","","","","","0","0","0","5","-","0"
"pierre garcon","WR","SF","2018","3","","","","","","","","","","","","","","","","11","0","1","4","11.0","11"
"quincy enunwa","WR","NYJ","2018","3","","","","","","","","","","","","","","","","57","0","4","8","14.3","16"
"randall cobb","WR","GB","2018","3","","","","","","","","","","","","","","","","22","0","4","11","5.5","11"
"rashard higgins","WR","CLE","2018","3","","","","","","","","","","","","","","","","32","0","3","3","10.7","19"
"ray ray mccloud","WR","BUF","2018","3","","","","","","","","","","","","","","","","6","0","1","1","6.0","6"
"rishard matthews","WR","TEN","2018","3","","","","","","","","","","","","","","","","3","0","1","2","3.0","3"
"robby anderson","WR","NYJ","2018","3","","","","","","","","","","","","","","","","22","0","2","4","11.0","17"
"robert foster","WR","BUF","2018","3","","","","","","","","","","","","","","","","0","0","0","2","-","0"
"robert woods","WR","LAR","2018","3","","","","","","","","","","","13","0","3","4.3","8","104","2","10","11","10.4","22"
"ryan grant","WR","IND","2018","3","","","","","","","","","","","","","","","","35","1","3","4","11.7","22"
"ryan switzer","WR","PIT","2018","3","","","","","","","","","","","","","","","","9","1","3","3","3.0","5"
"sammy watkins","WR","KC","2018","3","","","","","","","","","","","20","0","2","10.0","11","55","1","5","8","11.0","15"
"stacy coley","WR","NYG","2018","3","","","","","","","","","","","0","0","0","-","0","","","","","",""
"stefon diggs","WR","MIN","2018","3","","","","","","","","","","","","","","","","17","0","4","10","4.3","7"
"sterling shepard","WR","NYG","2018","3","","","","","","","","","","","","","","","","80","1","6","7","13.3","23"
"tajae sharpe","WR","TEN","2018","3","","","","","","","","","","","16","0","1","16.0","16","0","0","0","1","-","0"
"tavon austin","WR","DAL","2018","3","","","","","","","","","","","18","0","1","18.0","18","2","1","3","3","0.7","3"
"taylor gabriel","WR","CHI","2018","3","","","","","","","","","","","","","","","","34","0","6","10","5.7","10"
"taywan taylor","WR","TEN","2018","3","","","","","","","","","","","","","","","","30","0","4","5","7.5","9"
"ted ginn jr","WR","NO","2018","3","","","","","","","","","","","20","0","1","20.0","20","12","1","3","6","4.0","6"
"terrelle pryor","WR","NYJ","2018","3","","","","","","","","","","","","","","","","25","0","1","3","25.0","25"
"tj jones","WR","DET","2018","3","","","","","","","","","","","","","","","","4","0","1","2","4.0","4"
"torrey smith","WR","CAR","2018","3","","","","","","","","","","","","","","","","19","0","3","6","6.3","8"
"trent taylor","WR","SF","2018","3","","","","","","","","","","","","","","","","24","0","3","4","8.0","10"
"ty hilton","WR","IND","2018","3","","","","","","","","","","","","","","","","50","0","5","10","10.0","29"
"tyler boyd","WR","CIN","2018","3","","","","","","","","","","","5","0","1","5.0","5","132","1","6","7","22.0","49"
"tyler lockett","WR","SEA","2018","3","","","","","","","","","","","5","0","1","5.0","5","77","1","4","6","19.3","52"
"tyreek hill","WR","KC","2018","3","","","","","","","","","","","5","0","2","2.5","5","51","0","2","5","25.5","42"
"tyrell williams","WR","LAC","2018","3","","","","","","","","","","","14","0","1","14.0","14","22","0","2","3","11.0","13"
"vyncint smith","WR","HOU","2018","3","","","","","","","","","","","","","","","","28","0","1","2","28.0","28"
"will fuller","WR","HOU","2018","3","","","","","","","","","","","","","","","","101","1","5","11","20.2","37"
"willie snead","WR","BAL","2018","3","","","","","","","","","","","","","","","","39","0","3","5","13.0","17"
"zach pascal","WR","IND","2018","3","","","","","","","","","","","","","","","","3","0","1","2","3.0","3"
"zay jones","WR","BUF","2018","3","","","","","","","","","","","","","","","","17","0","1","1","17.0","17"
