"Name","Position","Team","Year","Week","PassYds","PassTD","PassComp","PassAtt","PassPct","PassYdsPerAtt","PassLong","QBR","Int","Sacks","RushYds","RushTD","RushAtt","RushAve","RushLong","RecYds","RecTD","Rec","Targets","RecAve","RecLong"
"taylor gabriel","WR","CHI","2019","11","","","","","","","","","","","","","","","","57","0","7","14","8.1","15"
"ted ginn jr","WR","NO","2019","11","","","","","","","","","","","","","","","","14","1","2","4","7.0","8"
"terry mclaurin","WR","WAS","2019","11","","","","","","","","","","","","","","","","69","0","3","4","23.0","41"
"tevin jones","WR","PIT","2019","11","","","","","","","","","","","","","","","","24","0","2","4","12.0","16"
"tim patrick","WR","DEN","2019","11","","","","","","","","","","","","","","","","77","0","4","8","19.3","38"
"trequan smith","WR","NO","2019","11","","","","","","","","","","","","","","","","0","0","0","1","-","0"
"trey quinn","WR","WAS","2019","11","","","","","","","","","","","","","","","","9","0","2","4","4.5","5"
"tyler boyd","WR","CIN","2019","11","","","","","","","","","","","10","0","1","10.0","10","0","0","1","3","0.0","0"
"tyreek hill","WR","KC","2019","11","","","","","","","","","","","","","","","","0","0","0","2","-","0"
"tyrell williams","WR","OAK","2019","11","","","","","","","","","","","","","","","","82","0","4","4","20.5","24"
"vyncint smith","WR","NYJ","2019","11","","","","","","","","","","","","","","","","0","0","0","1","-","0"
"willie snead","WR","BAL","2019","11","","","","","","","","","","","","","","","","13","0","2","3","6.5","10"
"zach pascal","WR","IND","2019","11","","","","","","","","","","","","","","","","17","0","2","6","8.5","14"
"zay jones","WR","OAK","2019","11","","","","","","","","","","","","","","","","25","0","3","3","8.3","13"
