"Name","Position","Team","Year","Week","RecYds","RecTD","Rec","Targets","RecAve","RecLong"
"emmanuel sanders","WR","DEN","2019","7","60","0","5","6","12.0","16"
"jaron brown","WR","SEA","2019","7","60","0","3","6","20.0","48"
"irv smith jr","TE","MIN","2019","7","60","0","5","6","12.0","28"
"brandin cooks","WR","LAR","2019","7","59","0","4","7","14.8","21"
"james white","RB","NE","2019","7","59","0","7","8","8.4","22"
"kyle rudolph","TE","MIN","2019","7","58","1","5","6","11.6","15"
"devante parker","WR","MIA","2019","7","55","1","5","10","11.0","14"
"tyler boyd","WR","CIN","2019","7","55","0","5","14","11.0","19"
"miles boykin","WR","BAL","2019","7","55","0","2","2","27.5","50"
"jake kumerow","WR","GB","2019","7","54","1","2","2","27.0","37"
"keelan doss","WR","OAK","2019","7","54","0","3","5","18.0","31"
"allen hurns","WR","MIA","2019","7","53","0","3","3","17.7","27"
"dj chark","WR","JAX","2019","7","53","0","3","5","17.7","33"
"dk metcalf","WR","SEA","2019","7","53","0","4","9","13.3","37"
"gerald everett","TE","LAR","2019","7","50","1","4","10","12.5","33"
"cooper kupp","WR","LAR","2019","7","50","0","6","8","8.3","17"
"ted ginn jr","WR","NO","2019","7","48","0","2","5","24.0","45"
"julian edelman","WR","NE","2019","7","47","0","7","12","6.7","14"
"marvin hall","WR","DET","2019","7","47","0","1","2","47.0","47"
"mike williams 5","WR","LAC","2019","7","47","0","4","6","11.8","21"
"jakobi meyers","WR","NE","2019","7","47","0","5","5","9.4","23"
"phillip dorsett","WR","NE","2019","7","46","1","3","4","15.3","26"
"austin hooper","TE","ATL","2019","7","46","1","4","5","11.5","19"
"travis kelce","TE","KC","2019","7","44","0","6","8","7.3","13"
"josh hill 2","TE","NO","2019","7","43","1","3","3","14.3","27"
"dan vitale","FB","GB","2019","7","43","0","2","2","21.5","22"
"demaryius thomas","WR","NYJ","2019","7","42","0","3","9","14.0","20"
"allen lazard","WR","GB","2019","7","42","0","3","4","14.0","26"
"mike gesicki","TE","MIA","2019","7","41","0","4","4","10.3","17"
"adam humphries","WR","TEN","2019","7","40","0","4","4","10.0","14"
"richie james","WR","SF","2019","7","40","0","1","1","40.0","40"
"olabisi johnson","WR","MIN","2019","7","40","1","4","8","10.0","19"
"brandon bolden","RB","NE","2019","7","39","0","4","4","9.8","28"
"mark andrews","TE","BAL","2019","7","39","0","2","8","19.5","33"
"alshon jeffery","WR","PHI","2019","7","38","0","2","5","19.0","30"
"zach ertz","TE","PHI","2019","7","38","0","2","6","19.0","24"
"george kittle","TE","SF","2019","7","38","0","3","5","12.7","16"
"kenyan drake","RB","MIA","2019","7","37","0","3","4","12.3","26"
"ezekiel elliott","RB","DAL","2019","7","36","0","6","7","6.0","9"
"marcell ateman","WR","OAK","2019","7","36","0","1","1","36.0","36"
"bennie fowler","WR","NYG","2019","7","35","0","4","5","8.8","13"
"michael gallup","WR","DAL","2019","7","34","0","3","4","11.3","14"
"jason witten","TE","DAL","2019","7","33","0","4","4","8.3","10"
"rhett ellison","TE","NYG","2019","7","33","1","2","2","16.5","28"
"cody latimer","WR","NYG","2019","7","33","0","4","5","8.3","13"
"geronimo allison","WR","GB","2019","7","33","0","4","5","8.3","15"
"aaron jones 2","RB","GB","2019","7","33","1","4","4","8.3","21"
"royce freeman","RB","DEN","2019","7","32","0","4","5","8.0","11"
"tj hockenson","TE","DET","2019","7","32","0","3","5","10.7","14"
"latavius murray","RB","NO","2019","7","31","0","5","6","6.2","12"
"demarcus robinson","WR","KC","2019","7","31","0","3","5","10.3","16"
"jd mckissic","RB","DET","2019","7","31","0","2","3","15.5","22"
"calvin ridley","WR","ATL","2019","7","30","0","4","6","7.5","14"
"trey quinn","WR","WAS","2019","7","30","0","2","3","15.0","19"
"randall cobb","WR","DAL","2019","7","29","0","2","3","14.5","15"
"pharoh cooper","WR","ARI","2019","7","29","0","4","4","7.3","10"
"mecole hardman","WR","KC","2019","7","28","1","2","3","14.0","21"
"darius slayton","WR","NYG","2019","7","28","0","2","2","14.0","20"
"ty johnson","RB","DET","2019","7","28","0","4","4","7.0","9"
"patrick dimarco","FB","BUF","2019","7","27","0","1","1","27.0","27"
"darren fells","TE","HOU","2019","7","27","0","2","2","13.5","19"
"anthony firkser","TE","TEN","2019","7","27","0","1","1","27.0","27"
"jamison crowder","WR","NYJ","2019","7","26","0","4","5","6.5","9"
"trevor davis","RB","OAK","2019","7","26","0","2","2","13.0","16"
"jamaal williams","RB","GB","2019","7","26","1","4","5","6.5","9"
"adam thielen","WR","MIN","2019","7","25","1","1","2","25.0","25"
"keke coutee","WR","HOU","2019","7","25","0","3","5","8.3","13"
"nelson agholor","WR","PHI","2019","7","24","0","2","3","12.0","18"
"chester rogers","WR","IND","2019","7","24","0","2","2","12.0","19"
"adam shaheen","TE","CHI","2019","7","24","0","2","2","12.0","18"
"chase edmonds","RB","ARI","2019","7","24","0","2","4","12.0","12"
"malik turner","WR","SEA","2019","7","24","0","1","1","24.0","24"
"foster moreau","TE","OAK","2019","7","24","1","2","3","12.0","14"
"dhaquille williams","WR","BUF","2019","7","23","0","1","1","23.0","23"
"nick scott","S","LAR","2019","7","23","0","1","1","23.0","23"
"derek carrier","RB","OAK","2019","7","22","0","2","4","11.0","17"
"albert wilson","WR","MIA","2019","7","22","0","1","2","22.0","22"
"duke johnson","RB","HOU","2019","7","22","0","2","5","11.0","12"
"andy janovich","FB","DEN","2019","7","22","0","1","1","22.0","22"
"dawson knox","TE","BUF","2019","7","22","0","2","5","11.0","20"
"jack doyle","TE","IND","2019","7","21","0","3","5","7.0","19"
"cordarrelle patterson","WR","CHI","2019","7","21","0","2","3","10.5","11"
"kenny golladay","WR","DET","2019","7","21","0","1","2","21.0","21"
"nick boyle","WR","BAL","2019","7","20","0","1","1","20.0","20"
"jacob hollister","TE","SEA","2019","7","20","0","3","6","6.7","9"
"justin hardy","WR","ATL","2019","7","19","0","2","2","9.5","15"
"tajae sharpe","WR","TEN","2019","7","19","1","2","3","9.5","14"
"tarik cohen","RB","CHI","2019","7","19","0","9","12","2.1","9"
"benjamin watson","TE","NE","2019","7","18","0","3","5","6.0","10"
"derrick henry","RB","TEN","2019","7","18","0","1","1","18.0","18"
"wendell smallwood","RB","WAS","2019","7","18","0","1","1","18.0","18"
"jordan akins","TE","HOU","2019","7","17","0","2","2","8.5","11"
"cole beasley","WR","BUF","2019","7","16","1","3","6","5.3","8"
"leonard fournette","RB","JAX","2019","7","14","0","2","2","7.0","10"
"brian hill","RB","ATL","2019","7","14","0","2","2","7.0","12"
"david moore","WR","SEA","2019","7","14","0","1","3","14.0","14"
"hunter renfrow","WR","OAK","2019","7","14","0","2","3","7.0","10"
"todd gurley","RB","LAR","2019","7","13","1","1","1","13.0","13"
"jeremy sprinkle","TE","WAS","2019","7","13","0","2","2","6.5","13"
"nyheim hines","RB","IND","2019","7","13","0","1","2","13.0","13"
"russell gage","WR","ATL","2019","7","13","0","1","2","13.0","13"
"david montgomery","RB","CHI","2019","7","13","0","2","2","6.5","10"
"larry fitzgerald","WR","ARI","2019","7","12","0","1","3","12.0","12"
"lesean mccoy","RB","KC","2019","7","12","0","2","2","6.0","6"
"charles clay","TE","ARI","2019","7","12","0","1","2","12.0","12"
"zach line","FB","NO","2019","7","12","0","1","3","12.0","12"
"deandre washington","RB","OAK","2019","7","12","0","1","1","12.0","12"
"marlon mack","RB","IND","2019","7","12","0","3","3","4.0","7"
"frank gore","RB","BUF","2019","7","11","0","1","1","11.0","11"
"trey burton","TE","CHI","2019","7","11","0","2","4","5.5","8"
"kevin byard","S","TEN","2019","7","11","0","1","1","11.0","11"
"isaiah mckenzie","WR","BUF","2019","7","11","0","2","3","5.5","10"
"miles sanders","RB","PHI","2019","7","11","0","3","3","3.7","5"
"terry mclaurin","WR","WAS","2019","7","11","0","1","2","11.0","11"
"tyler eifert","TE","CIN","2019","7","10","0","2","2","5.0","6"
"robby anderson","WR","NYJ","2019","7","10","0","1","8","10.0","10"
"hayden hurst","TE","BAL","2019","7","10","0","1","2","10.0","10"
"josh jacobs","RB","OAK","2019","7","10","0","3","3","3.3","4"
"lee smith","TE","BUF","2019","7","9","0","1","1","9.0","9"
"virgil green","TE","LAC","2019","7","9","0","1","1","9.0","9"
"seth roberts","WR","BAL","2019","7","9","0","1","4","9.0","9"
"chris carson","RB","SEA","2019","7","9","0","3","5","3.0","10"
"tyler higbee","TE","LAR","2019","7","8","0","1","1","8.0","8"
"saquon barkley","RB","NYG","2019","7","8","0","3","5","2.7","10"
"andy isabella","WR","ARI","2019","7","8","0","2","2","4.0","5"
"darrell henderson","RB","LAR","2019","7","8","0","1","1","8.0","8"
"mark ingram","RB","BAL","2019","7","7","0","1","1","7.0","7"
"jesse james 2","TE","DET","2019","7","7","0","1","4","7.0","7"
"dalvin cook","RB","MIN","2019","7","7","0","1","2","7.0","7"
"noah fant","TE","DEN","2019","7","7","0","1","5","7.0","7"
"leveon bell","RB","NYJ","2019","7","6","0","1","4","6.0","6"
"devonta freeman","RB","ATL","2019","7","6","0","2","3","3.0","4"
"taylor gabriel","WR","CHI","2019","7","6","0","1","2","6.0","6"
"zach zenner","RB","NO","2019","7","6","0","1","2","6.0","6"
"will fuller","WR","HOU","2019","7","6","0","1","1","6.0","6"
"jordan howard","RB","PHI","2019","7","6","0","2","2","3.0","9"
"dwayne washington","RB","NO","2019","7","6","0","1","1","6.0","6"
"evan engram","TE","NYG","2019","7","6","0","1","5","6.0","6"
"jordan wilkins","RB","IND","2019","7","6","0","1","1","6.0","6"
"javon wims","WR","CHI","2019","7","6","1","1","1","6.0","6"
"keesean johnson","WR","ARI","2019","7","6","0","1","2","6.0","6"
"diontae spencer","WR","DEN","2019","7","5","0","1","1","5.0","5"
"maxx williams","TE","ARI","2019","7","5","0","1","1","5.0","5"
"cj ham","FB","MIN","2019","7","5","1","1","1","5.0","5"
"jalen richard","WR","OAK","2019","7","5","0","1","1","5.0","5"
"boston scott","RB","PHI","2019","7","5","0","1","1","5.0","5"
"darrel williams","RB","KC","2019","7","5","0","2","2","2.5","6"
"steven sims","WR","WAS","2019","7","5","0","3","3","1.7","6"
"giovani bernard","RB","CIN","2019","7","4","0","2","3","2.0","4"
"damiere byrd","WR","ARI","2019","7","4","0","1","2","4.0","4"
"taysom hill","TE","NO","2019","7","4","1","1","2","4.0","4"
"daesean hamilton","WR","DEN","2019","7","4","0","2","5","2.0","4"
"trent sherfield","WR","ARI","2019","7","4","0","1","1","4.0","4"
"mohamed sanu","WR","ATL","2019","7","3","0","1","2","3.0","3"
"chris moore","S","BAL","2019","7","3","0","1","1","3.0","3"
"drew sample","TE","CIN","2019","7","3","0","1","1","3.0","3"
"levine toilolo","TE","SF","2019","7","2","0","1","1","2.0","2"
"joe mixon","RB","CIN","2019","7","2","1","1","2","2.0","2"
"keelan cole","WR","JAX","2019","7","2","1","1","2","2.0","2"
"ross dwelley","TE","SF","2019","7","2","0","1","3","2.0","2"
"ryan griffin","TE","NYJ","2019","7","1","0","1","2","1.0","1"
"eric tomlinson","TE","NE","2019","7","1","0","1","1","1.0","1"
"matt breida","RB","SF","2019","7","1","0","1","1","1.0","1"
"blake jarwin","TE","DAL","2019","7","1","1","1","1","1.0","1"
"braxton berrios","WR","NYJ","2019","7","1","0","1","1","1.0","1"
"andre roberts","WR","BUF","2019","7","0","0","0","1","-","0"
"dion lewis","RB","TEN","2019","7","0","0","0","1","-","0"
"marquise goodwin","WR","SF","2019","7","0","0","0","1","-","0"
"tavon austin","WR","DAL","2019","7","0","0","0","1","-","0"
"luke willson","TE","SEA","2019","7","0","0","0","1","-","0"
"kenjon barner","RB","ATL","2019","7","0","0","0","1","-","0"
"paul richardson","WR","WAS","2019","7","0","0","0","1","-","0"
"carlos hyde","RB","HOU","2019","7","0","0","0","1","-","0"
"willie snead","WR","BAL","2019","7","0","0","0","1","-","0"
"keith smith","FB","ATL","2019","7","0","0","0","1","-","0"
"ty montgomery","RB","NYJ","2019","7","0","0","0","1","-","0"
"blake bell","TE","KC","2019","7","0","0","0","1","-","0"
"seth devalve","TE","JAX","2019","7","0","0","0","2","-","0"
"josh reynolds","WR","LAR","2019","7","0","0","0","1","-","0"
"mack hollins","WR","PHI","2019","7","0","0","0","1","-","0"
"isaiah ford","WR","MIA","2019","7","0","0","0","1","-","0"
"johnny mundt","TE","LAR","2019","7","0","0","0","1","-","0"
"austin carr","WR","NO","2019","7","0","0","0","2","-","0"
"dan arnold","WR","NO","2019","7","0","0","0","1","-","0"
"kerryon johnson","RB","DET","2019","7","0","0","0","1","-","0"
"dante pettis","WR","SF","2019","7","0","0","0","2","-","0"
"durham smythe","TE","MIA","2019","7","0","0","0","1","-","0"
"vyncint smith","WR","NYJ","2019","7","0","0","0","1","-","0"
"ryquell armstead","RB","JAX","2019","7","0","0","0","1","-","0"
"andrew beck","TE","DEN","2019","7","0","0","0","1","-","0"
"gunner olszewski","WR","NE","2019","7","0","0","0","1","-","0"
"damien williams","RB","KC","2019","7","-1","0","2","3","-0.5","1"
"tevin coleman","RB","SF","2019","7","-1","0","2","2","-0.5","0"
"melvin gordon","RB","LAC","2019","7","-3","1","2","3","-1.5","1"
"phillip lindsay","RB","DEN","2019","7","-4","0","1","1","-4.0","-4"
"sony michel","RB","NE","2019","7","-8","0","1","2","-8.0","-8"
"mark walton","RB","MIA","2019","7","-8","0","1","1","-8.0","-8"
